timestamp,vwap_sale,vwap_advs,demand,supply
2025-11-28T04:13:45Z,19.501216726356077,11.769752366695098,6505.9,503388.67
2025-11-28T04:42:53Z,14.241163251018646,11.980074056871471,1985.4700000000023,436583.39
2025-11-28T05:11:06Z,10.455938540312605,11.813747608315083,1261.639999999996,488363.87
2025-11-28T05:41:04Z,10.2891049223751,11.823004517259191,1630.9199999999998,484909.08
2025-11-28T06:16:01Z,10.260080936003702,11.896741807565206,1794.0100000000002,461033.88
2025-11-28T06:50:14Z,10.28,11.930592206841494,626.26,377735.42
2025-11-28T07:11:07Z,10.28,11.88928483585538,86.0,387232.92
2025-11-28T07:37:23Z,10.26357487895882,11.916301076954973,3602.0800000000017,380581.37
2025-11-28T08:14:39Z,10.260124627636939,12.01700820016243,986.9399999999994,355392.96
2025-11-28T08:46:46Z,10.982614907595853,11.990126837471683,1464.2200000000007,360302.83
2025-11-28T09:11:33Z,11.450019043505575,12.514805381994814,1018.7200000000005,396916.77
2025-11-28T09:38:54Z,11.14624802130021,12.593502824796875,1648.8099999999993,383475.36
2025-11-28T10:11:08Z,11.448673497449818,12.425210143311107,12981.43,464883.7
2025-11-28T10:42:30Z,10.237991973453326,11.981389917204243,2302.36,508698.79
2025-11-28T11:08:15Z,10.250806474473965,12.06254625804313,11076.73,636064.52
2025-11-28T11:33:38Z,10.498281941124558,12.18600464087157,13065.210000000003,633626.67
2025-11-28T12:18:41Z,10.213610013431934,11.692535031001107,16937.250000000007,775448.15
2025-11-28T13:04:18Z,11.202626868351981,11.67063700304895,21717.0,802242.0
2025-11-28T13:44:42Z,10.403945230753337,10.971329207826564,6579.969999999997,646475.73
2025-11-28T14:09:56Z,10.276081645208068,11.217880905026052,22074.29,880152.34
2025-11-28T14:40:55Z,13.317943140414659,11.279228215901178,35334.06,713409.36
2025-11-28T15:09:55Z,11.607823658526488,11.232115478720145,51217.56000000001,776569.05
2025-11-28T15:38:37Z,10.27874437634833,11.448480172301087,26212.95,931727.13
2025-11-28T16:11:31Z,10.280835845247287,11.591398905172852,23388.54,807033.33
2025-11-28T16:44:25Z,10.342992476799365,11.652049675605893,42889.99,848144.26
2025-11-28T17:08:24Z,10.260146412724392,11.364641365726296,10069.480000000003,826105.79
2025-11-28T17:37:20Z,10.495498384909874,11.177969821484595,4012.1600000000008,1123226.89
2025-11-28T19:08:25Z,10.549358369408164,11.300927850751751,20942.579999999994,1106952.49
2025-11-28T19:32:06Z,14.330132745355405,11.580699438097964,15100.339999999998,835565.58
2025-11-28T20:10:45Z,12.486978773065685,11.770514550247528,39972.799999999996,610001.65
2025-11-28T20:39:01Z,10.63565150846842,11.573073154680442,17706.369999999995,810330.38
2025-11-28T21:08:31Z,10.40730630701156,11.036862921712752,26314.84,1018779.0700000001
2025-11-28T21:34:35Z,10.321890873566877,11.015267384049613,20237.26,1047930.31
2025-11-28T22:09:03Z,10.32703804654333,11.067633568363826,41402.71000000001,1075328.55
2025-11-28T22:38:16Z,11.67148881271198,11.26891296850599,23699.220000000005,803137.54
2025-11-28T23:09:22Z,10.221486050823103,11.464704267323572,9401.630000000003,1021868.14
2025-11-28T23:34:27Z,10.35017910819217,11.19396753003377,17036.630000000005,1214222.39
2025-11-29T00:43:45Z,10.65523143585102,11.073860750345148,41222.87,1083110.62
2025-11-29T02:24:04Z,10.224910750979983,11.224190759019148,56791.66,760810.58
2025-11-29T03:31:35Z,12.457341282850267,11.046805282729329,32730.709999999992,699773.88
2025-11-29T04:12:35Z,10.198138208984567,11.00465771193406,2441.5200000000027,737449.9
2025-11-29T04:41:45Z,10.21170656255097,11.063773882671661,12629.539999999997,701285.13
2025-11-29T05:09:48Z,10.21217763676532,11.112800313058502,1027.4900000000002,613572.22
2025-11-29T05:39:38Z,10.235481770630026,11.110895727011023,1280.9000000000005,612973.03
2025-11-29T06:14:08Z,10.203914661500814,11.243041261673543,784.6399999999999,533699.39
2025-11-29T06:47:29Z,10.246871589263838,11.276891790785813,359.1600000000001,517131.47
2025-11-29T07:09:11Z,10.200197307138621,11.29090768737841,236.1800000000001,510388.17
2025-11-29T08:12:45Z,10.239188047629746,11.313592987983219,222.55000000000084,496185.35
2025-11-29T08:43:26Z,10.23785898538263,11.279017784863905,34.8900000000001,512782.67
2025-11-29T09:09:34Z,10.205356469373136,11.18630995268054,12005.800000000001,563789.22
2025-11-29T09:36:33Z,10.199043343051503,11.167015716234623,257.2499999999999,575295.5599999999
2025-11-29T10:09:30Z,10.204155953442257,11.04807739871212,1200.229999999999,655140.1
2025-11-29T10:39:37Z,10.22056707684553,11.035739400078016,4563.05,850205.55
2025-11-29T11:07:40Z,10.298691114246878,11.006302249356647,38494.880000000005,880059.64
2025-11-29T11:31:48Z,10.250313727108923,11.03503412770746,11144.080000000002,832796.93
2025-11-29T12:16:40Z,10.203813183398603,10.99786342110387,37331.8,903012.57
2025-11-29T13:00:33Z,10.293846027289772,10.76459716891533,4740.969999999999,1096309.14
2025-11-29T13:27:26Z,10.211944177375566,10.79973278572619,34104.810000000005,823522.25
2025-11-29T13:41:25Z,10.265665068878196,10.87232464040738,13003.389999999996,947322.0
2025-11-29T14:08:18Z,10.37086666478181,10.887376011600821,21575.47,914859.38
2025-11-29T14:37:57Z,10.702702426829985,10.824782805872177,11256.66,999986.75
2025-11-29T15:09:07Z,10.218305515843182,10.89118487420214,25964.479999999996,899351.17
2025-11-29T15:35:11Z,10.196314177038277,10.95171163026583,60389.2,827521.24
2025-11-29T16:10:43Z,10.314519770583923,11.081205453690584,23077.719999999998,810863.75
